82
1457
1955
2528
3754
4341
4801
6100
8514
9606
11080
12882
13687
14509
15207
17689
17758
17950
18251
18358
21189
21322
22936
23234
23435
23643
25617
25944
26438
26479
27333
27606
27709
27849
28083
28115
28792
29350
31426
32185
32769
34141
34338
34464
35165
35499
35504
35605
35710
36300
36662
37629
38573
40212
40395
40808
41310
41361
41538
41813
42762
42803
42891
43412
43915
43980
44084
45365
45508
45666
46030
46163
46948
47361
47430
47813
47824
47956
48026
48117
48429
48585
48708
48789
48819
48838
49535
49567
49628
49649
50416
51010
51176
51217
51278
51363
51413
52382
52638
53469
53957
54011
54107
54185
54265
54267
54284
55227
55489
55589
56431
56435
57022
57569
57571
57582
57592
57643
58332
58382
58555
58594
58981
58986
58992
58994
59182
59186
59250
59744
59806
60309
60373
60386
60459
60461
60484
60805
60878
60898
60923
60929
61343
61412
61674
61764
61783
62348
62960
63811
63887
63936
64082
64286
65459
66032
66097
66347
66636
66736
67185
67396
67479
67571
67866
68214
68909
68976
69150
69175
69242
69725
70723
70737
71598
71671
72769
72793
73286
73346
73480
73553
73610
74258
74310
74466
74502
74526
74547
74907
75598
75776
76384
76797
77085
77615
78208
78214
78769
78858
79003
79410
79656
79659
80623
80964
81340
81372
81415
81437
81826
82831
83873
85335
85953
87266
87370
87493
88198
88539
89912
90421
90889
92866
94097
95231
95364
95513
96831
98455
98527
